"Date","Source","Site ID","POC","Daily Max 1-hour NO2 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"02/11/2018","AQS","060731017","1","20","ppb","19","San Diego -Rancho Carmel Drive","21","88.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.985442","-117.08218"
"02/12/2018","AQS","060731017","1","16","ppb","15","San Diego -Rancho Carmel Drive","21","88.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.985442","-117.08218"
"02/13/2018","AQS","060731017","1","32","ppb","30","San Diego -Rancho Carmel Drive","20","83.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.985442","-117.08218"
"02/14/2018","AQS","060731017","1","28","ppb","26","San Diego -Rancho Carmel Drive","21","88.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.985442","-117.08218"
"02/15/2018","AQS","060731017","1","40","ppb","38","San Diego -Rancho Carmel Drive","21","88.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.985442","-117.08218"
"02/16/2018","AQS","060731017","1","40","ppb","38","San Diego -Rancho Carmel Drive","21","88.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.985442","-117.08218"
"02/17/2018","AQS","060731017","1","36","ppb","34","San Diego -Rancho Carmel Drive","21","88.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.985442","-117.08218"
"02/18/2018","AQS","060731017","1","28","ppb","26","San Diego -Rancho Carmel Drive","21","88.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.985442","-117.08218"
"02/19/2018","AQS","060731017","1","15","ppb","14","San Diego -Rancho Carmel Drive","21","88.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.985442","-117.08218"
"02/20/2018","AQS","060731017","1","32","ppb","30","San Diego -Rancho Carmel Drive","20","83.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.985442","-117.08218"
"02/21/2018","AQS","060731017","1","35","ppb","33","San Diego -Rancho Carmel Drive","24","100.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.985442","-117.08218"
"02/22/2018","AQS","060731017","1","31","ppb","29","San Diego -Rancho Carmel Drive","24","100.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.985442","-117.08218"
"02/23/2018","AQS","060731017","1","28","ppb","26","San Diego -Rancho Carmel Drive","24","100.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.985442","-117.08218"
"02/24/2018","AQS","060731017","1","33","ppb","31","San Diego -Rancho Carmel Drive","24","100.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.985442","-117.08218"
"02/25/2018","AQS","060731017","1","38","ppb","36","San Diego -Rancho Carmel Drive","24","100.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.985442","-117.08218"
"02/26/2018","AQS","060731017","1","39","ppb","37","San Diego -Rancho Carmel Drive","24","100.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.985442","-117.08218"
"02/27/2018","AQS","060731017","1","21","ppb","20","San Diego -Rancho Carmel Drive","24","100.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.985442","-117.08218"
"02/28/2018","AQS","060731017","1","29","ppb","27","San Diego -Rancho Carmel Drive","23","96.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.985442","-117.08218"
"03/01/2018","AQS","060731017","1","29","ppb","27","San Diego -Rancho Carmel Drive","20","83.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.985442","-117.08218"
"03/02/2018","AQS","060731017","1","28","ppb","26","San Diego -Rancho Carmel Drive","21","88.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.985442","-117.08218"
"03/03/2018","AQS","060731017","1","11","ppb","10","San Diego -Rancho Carmel Drive","21","88.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.985442","-117.08218"
"03/04/2018","AQS","060731017","1","25","ppb","24","San Diego -Rancho Carmel Drive","21","88.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.985442","-117.08218"
"03/05/2018","AQS","060731017","1","40","ppb","38","San Diego -Rancho Carmel Drive","20","83.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.985442","-117.08218"
"03/06/2018","AQS","060731017","1","48","ppb","45","San Diego -Rancho Carmel Drive","21","88.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.985442","-117.08218"
"03/07/2018","AQS","060731017","1","43","ppb","41","San Diego -Rancho Carmel Drive","21","88.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.985442","-117.08218"
"03/08/2018","AQS","060731017","1","33","ppb","31","San Diego -Rancho Carmel Drive","19","79.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.985442","-117.08218"
"03/09/2018","AQS","060731017","1","37","ppb","35","San Diego -Rancho Carmel Drive","21","88.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.985442","-117.08218"
"03/10/2018","AQS","060731017","1","15","ppb","14","San Diego -Rancho Carmel Drive","21","88.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.985442","-117.08218"
"03/11/2018","AQS","060731017","1","11","ppb","10","San Diego -Rancho Carmel Drive","21","88.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.985442","-117.08218"
"03/12/2018","AQS","060731017","1","13","ppb","12","San Diego -Rancho Carmel Drive","21","88.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.985442","-117.08218"
"03/13/2018","AQS","060731017","1","16","ppb","15","San Diego -Rancho Carmel Drive","20","83.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.985442","-117.08218"
"03/14/2018","AQS","060731017","1","13","ppb","12","San Diego -Rancho Carmel Drive","21","88.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.985442","-117.08218"
"03/15/2018","AQS","060731017","1","19","ppb","18","San Diego -Rancho Carmel Drive","21","88.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.985442","-117.08218"
"03/16/2018","AQS","060731017","1","32","ppb","30","San Diego -Rancho Carmel Drive","21","88.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.985442","-117.08218"
"03/17/2018","AQS","060731017","1","19","ppb","18","San Diego -Rancho Carmel Drive","21","88.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.985442","-117.08218"
"03/18/2018","AQS","060731017","1","19","ppb","18","San Diego -Rancho Carmel Drive","21","88.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.985442","-117.08218"
"03/19/2018","AQS","060731017","1","30","ppb","28","San Diego -Rancho Carmel Drive","21","88.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.985442","-117.08218"
"03/20/2018","AQS","060731017","1","30","ppb","28","San Diego -Rancho Carmel Drive","20","83.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.985442","-117.08218"
"03/21/2018","AQS","060731017","1","36","ppb","34","San Diego -Rancho Carmel Drive","21","88.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.985442","-117.08218"
"03/22/2018","AQS","060731017","1","29","ppb","27","San Diego -Rancho Carmel Drive","21","88.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.985442","-117.08218"
"03/23/2018","AQS","060731017","1","16","ppb","15","San Diego -Rancho Carmel Drive","21","88.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.985442","-117.08218"
"03/24/2018","AQS","060731017","1","15","ppb","14","San Diego -Rancho Carmel Drive","21","88.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.985442","-117.08218"
"03/25/2018","AQS","060731017","1","14","ppb","13","San Diego -Rancho Carmel Drive","21","88.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.985442","-117.08218"
"03/26/2018","AQS","060731017","1","31","ppb","29","San Diego -Rancho Carmel Drive","21","88.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.985442","-117.08218"
"03/27/2018","AQS","060731017","1","34","ppb","32","San Diego -Rancho Carmel Drive","20","83.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.985442","-117.08218"
"03/28/2018","AQS","060731017","1","39","ppb","37","San Diego -Rancho Carmel Drive","21","88.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.985442","-117.08218"
"03/29/2018","AQS","060731017","1","36","ppb","34","San Diego -Rancho Carmel Drive","21","88.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.985442","-117.08218"
"03/30/2018","AQS","060731017","1","31","ppb","29","San Diego -Rancho Carmel Drive","21","88.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.985442","-117.08218"
"03/31/2018","AQS","060731017","1","23","ppb","22","San Diego -Rancho Carmel Drive","21","88.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.985442","-117.08218"
"04/01/2018","AQS","060731017","1","12","ppb","11","San Diego -Rancho Carmel Drive","21","88.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.985442","-117.08218"
"04/02/2018","AQS","060731017","1","24","ppb","23","San Diego -Rancho Carmel Drive","20","83.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.985442","-117.08218"
"04/03/2018","AQS","060731017","1","20","ppb","19","San Diego -Rancho Carmel Drive","21","88.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.985442","-117.08218"
"04/04/2018","AQS","060731017","1","19","ppb","18","San Diego -Rancho Carmel Drive","21","88.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.985442","-117.08218"
"04/05/2018","AQS","060731017","1","21","ppb","20","San Diego -Rancho Carmel Drive","21","88.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.985442","-117.08218"
"04/06/2018","AQS","060731017","1","20","ppb","19","San Diego -Rancho Carmel Drive","21","88.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.985442","-117.08218"
"04/07/2018","AQS","060731017","1","15","ppb","14","San Diego -Rancho Carmel Drive","21","88.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.985442","-117.08218"
"04/08/2018","AQS","060731017","1","24","ppb","23","San Diego -Rancho Carmel Drive","21","88.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.985442","-117.08218"
"04/09/2018","AQS","060731017","1","37","ppb","35","San Diego -Rancho Carmel Drive","20","83.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.985442","-117.08218"
"04/10/2018","AQS","060731017","1","42","ppb","40","San Diego -Rancho Carmel Drive","21","88.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.985442","-117.08218"
"04/12/2018","AQS","060731017","1","28","ppb","26","San Diego -Rancho Carmel Drive","21","88.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.985442","-117.08218"
"04/13/2018","AQS","060731017","1","34","ppb","32","San Diego -Rancho Carmel Drive","21","88.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.985442","-117.08218"
"04/14/2018","AQS","060731017","1","40","ppb","38","San Diego -Rancho Carmel Drive","21","88.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.985442","-117.08218"
"04/15/2018","AQS","060731017","1","29","ppb","27","San Diego -Rancho Carmel Drive","21","88.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.985442","-117.08218"
"04/16/2018","AQS","060731017","1","24","ppb","23","San Diego -Rancho Carmel Drive","21","88.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.985442","-117.08218"
"04/17/2018","AQS","060731017","1","17","ppb","16","San Diego -Rancho Carmel Drive","19","79.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.985442","-117.08218"
"04/18/2018","AQS","060731017","1","25","ppb","24","San Diego -Rancho Carmel Drive","21","88.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.985442","-117.08218"
"04/19/2018","AQS","060731017","1","19","ppb","18","San Diego -Rancho Carmel Drive","20","83.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.985442","-117.08218"
"04/21/2018","AQS","060731017","1","33","ppb","31","San Diego -Rancho Carmel Drive","21","88.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.985442","-117.08218"
"04/22/2018","AQS","060731017","1","26","ppb","25","San Diego -Rancho Carmel Drive","21","88.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.985442","-117.08218"
"04/23/2018","AQS","060731017","1","21","ppb","20","San Diego -Rancho Carmel Drive","18","75.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.985442","-117.08218"
"04/24/2018","AQS","060731017","1","23","ppb","22","San Diego -Rancho Carmel Drive","20","83.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.985442","-117.08218"
"04/25/2018","AQS","060731017","1","21","ppb","20","San Diego -Rancho Carmel Drive","21","88.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.985442","-117.08218"
"04/26/2018","AQS","060731017","1","19","ppb","18","San Diego -Rancho Carmel Drive","20","83.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.985442","-117.08218"
"04/27/2018","AQS","060731017","1","20","ppb","19","San Diego -Rancho Carmel Drive","21","88.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.985442","-117.08218"
"04/28/2018","AQS","060731017","1","17","ppb","16","San Diego -Rancho Carmel Drive","21","88.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.985442","-117.08218"
"04/29/2018","AQS","060731017","1","10","ppb","9","San Diego -Rancho Carmel Drive","21","88.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.985442","-117.08218"
"04/30/2018","AQS","060731017","1","21","ppb","20","San Diego -Rancho Carmel Drive","21","88.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.985442","-117.08218"
"05/01/2018","AQS","060731017","1","26","ppb","25","San Diego -Rancho Carmel Drive","21","88.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.985442","-117.08218"
"05/02/2018","AQS","060731017","1","22","ppb","21","San Diego -Rancho Carmel Drive","21","88.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.985442","-117.08218"
"05/03/2018","AQS","060731017","1","26","ppb","25","San Diego -Rancho Carmel Drive","21","88.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.985442","-117.08218"
"05/04/2018","AQS","060731017","1","29","ppb","27","San Diego -Rancho Carmel Drive","21","88.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.985442","-117.08218"
"05/05/2018","AQS","060731017","1","30","ppb","28","San Diego -Rancho Carmel Drive","21","88.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.985442","-117.08218"
"05/06/2018","AQS","060731017","1","19","ppb","18","San Diego -Rancho Carmel Drive","21","88.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.985442","-117.08218"
"05/07/2018","AQS","060731017","1","23","ppb","22","San Diego -Rancho Carmel Drive","21","88.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.985442","-117.08218"
"05/08/2018","AQS","060731017","1","24","ppb","23","San Diego -Rancho Carmel Drive","20","83.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.985442","-117.08218"
"05/09/2018","AQS","060731017","1","19","ppb","18","San Diego -Rancho Carmel Drive","21","88.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.985442","-117.08218"
"05/10/2018","AQS","060731017","1","23","ppb","22","San Diego -Rancho Carmel Drive","21","88.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.985442","-117.08218"
"05/11/2018","AQS","060731017","1","22","ppb","21","San Diego -Rancho Carmel Drive","21","88.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.985442","-117.08218"
"05/12/2018","AQS","060731017","1","16","ppb","15","San Diego -Rancho Carmel Drive","21","88.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.985442","-117.08218"
"05/13/2018","AQS","060731017","1","14","ppb","13","San Diego -Rancho Carmel Drive","21","88.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.985442","-117.08218"
"05/14/2018","AQS","060731017","1","23","ppb","22","San Diego -Rancho Carmel Drive","21","88.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.985442","-117.08218"
"05/15/2018","AQS","060731017","1","23","ppb","22","San Diego -Rancho Carmel Drive","20","83.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.985442","-117.08218"
"05/16/2018","AQS","060731017","1","20","ppb","19","San Diego -Rancho Carmel Drive","21","88.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.985442","-117.08218"
"05/17/2018","AQS","060731017","1","23","ppb","22","San Diego -Rancho Carmel Drive","21","88.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.985442","-117.08218"
"05/18/2018","AQS","060731017","1","25","ppb","24","San Diego -Rancho Carmel Drive","21","88.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.985442","-117.08218"
"05/19/2018","AQS","060731017","1","17","ppb","16","San Diego -Rancho Carmel Drive","21","88.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.985442","-117.08218"
"05/20/2018","AQS","060731017","1","13","ppb","12","San Diego -Rancho Carmel Drive","21","88.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.985442","-117.08218"
"05/21/2018","AQS","060731017","1","22","ppb","21","San Diego -Rancho Carmel Drive","21","88.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.985442","-117.08218"
"05/22/2018","AQS","060731017","1","18","ppb","17","San Diego -Rancho Carmel Drive","20","83.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.985442","-117.08218"
"05/23/2018","AQS","060731017","1","24","ppb","23","San Diego -Rancho Carmel Drive","21","88.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.985442","-117.08218"
"05/24/2018","AQS","060731017","1","19","ppb","18","San Diego -Rancho Carmel Drive","21","88.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.985442","-117.08218"
"05/25/2018","AQS","060731017","1","21","ppb","20","San Diego -Rancho Carmel Drive","21","88.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.985442","-117.08218"
"05/26/2018","AQS","060731017","1","15","ppb","14","San Diego -Rancho Carmel Drive","21","88.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.985442","-117.08218"
"05/27/2018","AQS","060731017","1","8","ppb","8","San Diego -Rancho Carmel Drive","21","88.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.985442","-117.08218"
"05/28/2018","AQS","060731017","1","10","ppb","9","San Diego -Rancho Carmel Drive","21","88.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.985442","-117.08218"
"05/29/2018","AQS","060731017","1","19","ppb","18","San Diego -Rancho Carmel Drive","21","88.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.985442","-117.08218"
"05/30/2018","AQS","060731017","1","23","ppb","22","San Diego -Rancho Carmel Drive","21","88.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.985442","-117.08218"
"05/31/2018","AQS","060731017","1","22","ppb","21","San Diego -Rancho Carmel Drive","20","83.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.985442","-117.08218"
"06/01/2018","AQS","060731017","1","19","ppb","18","San Diego -Rancho Carmel Drive","21","88.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.985442","-117.08218"
"06/02/2018","AQS","060731017","1","20","ppb","19","San Diego -Rancho Carmel Drive","21","88.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.985442","-117.08218"
"06/03/2018","AQS","060731017","1","13","ppb","12","San Diego -Rancho Carmel Drive","21","88.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.985442","-117.08218"
"06/04/2018","AQS","060731017","1","20","ppb","19","San Diego -Rancho Carmel Drive","21","88.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.985442","-117.08218"
"06/05/2018","AQS","060731017","1","20","ppb","19","San Diego -Rancho Carmel Drive","20","83.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.985442","-117.08218"
"06/06/2018","AQS","060731017","1","19","ppb","18","San Diego -Rancho Carmel Drive","21","88.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.985442","-117.08218"
"06/07/2018","AQS","060731017","1","20","ppb","19","San Diego -Rancho Carmel Drive","21","88.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.985442","-117.08218"
"06/08/2018","AQS","060731017","1","26","ppb","25","San Diego -Rancho Carmel Drive","21","88.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.985442","-117.08218"
"06/09/2018","AQS","060731017","1","24","ppb","23","San Diego -Rancho Carmel Drive","21","88.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.985442","-117.08218"
"06/10/2018","AQS","060731017","1","16","ppb","15","San Diego -Rancho Carmel Drive","21","88.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.985442","-117.08218"
"06/11/2018","AQS","060731017","1","22","ppb","21","San Diego -Rancho Carmel Drive","21","88.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.985442","-117.08218"
"06/12/2018","AQS","060731017","1","21","ppb","20","San Diego -Rancho Carmel Drive","21","88.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.985442","-117.08218"
"06/13/2018","AQS","060731017","1","21","ppb","20","San Diego -Rancho Carmel Drive","20","83.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.985442","-117.08218"
"06/14/2018","AQS","060731017","1","25","ppb","24","San Diego -Rancho Carmel Drive","21","88.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.985442","-117.08218"
"06/15/2018","AQS","060731017","1","21","ppb","20","San Diego -Rancho Carmel Drive","21","88.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.985442","-117.08218"
"06/16/2018","AQS","060731017","1","14","ppb","13","San Diego -Rancho Carmel Drive","21","88.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.985442","-117.08218"
"06/17/2018","AQS","060731017","1","8","ppb","8","San Diego -Rancho Carmel Drive","21","88.0000","42602","Nitrogen dioxide (NO2)","41740","San Diego-Carlsbad, CA","06","California","073","San Diego","32.985442","-117.08218"
